latitude,longitude
25.48853262764974,51.45003354331057
25.488540450863997,51.45002865491737
25.488548273997147,51.45002376636489
25.488556097067505,51.45001887768912
25.488563920093394,51.450013988926
25.48857174309312,51.45000910011151
25.488579566085004,51.450004211281616
25.48858738908736,51.44999932247228
25.488595212118504,51.449994433719475
25.48860303519675,51.44998954505917
25.488610858341655,51.44998465652976
25.488618681582224,51.44997976818824
25.48862650495183,51.449974880100186
25.488634328483872,51.44996999233121
25.4886421522117,51.44996510494686
25.48864997615954,51.44996021799475
25.48865780033031,51.449955331480666
25.488665624723904,51.44995044540449
25.488673449340233,51.449945559766086
25.488681274177807,51.449940674562605
25.48868909921273,51.4499357897471
25.48869692440291,51.449930905236826
25.488704749705715,51.449926020947984
25.488712575078527,51.449921136796796
25.488720400483093,51.44991625270805
25.488728225900037,51.449911368643654
25.48873605131508,51.449906484575536
25.48874387671394,51.4499016004756
25.48875170208267,51.449896716316424
25.4887595274229,51.4498918321012
25.488767352758195,51.44988694787627
25.488775178113777,51.44988206369123
25.488783003514857,51.44987717959563
25.488790828986893,51.44987229563955
25.4887986545573,51.44986741187691
25.488806480254464,51.44986252836355
25.488814306106775,51.44985764515536
25.4888221321426,51.44985276230814
25.488829958378822,51.449847879855106
25.488837784803568,51.44984299777295
25.48884561140055,51.449838116029646
25.48885343815347,51.449833234593186
25.488861265045756,51.44982835343099
25.488869092055612,51.449823472500185
25.488876919156727,51.44981859174899
25.488884746322643,51.44981371112534
25.488892573526897,51.44980883057715
25.48890040074767,51.449803950061465
25.48890822798478,51.44979906957794
25.48891605524434,51.449794189138615
25.488923882532465,51.4497893087555
25.488931709855517,51.44978442844112
25.488939537233477,51.44977954823481
25.488947364706828,51.449774668216286
25.488955192317754,51.4497697884686
25.48896302010844,51.449764909074815
25.488970848119667,51.449760030115236
25.488978676379585,51.449755151645356
25.48898650490963,51.44975027370749
25.48899433373118,51.449745396343815
25.489002162865606,51.44974051959654
25.48900999233103,51.44973564350144
25.48901782213681,51.449730768077096
25.48902565229084,51.44972589333923
25.48903348280103,51.44972101930353
25.48904131367515,51.449716145985484
25.48904914491851,51.44971127339569
25.48905697653414,51.44970640154024
25.489064808524972,51.44970153042506
25.489072640893944,51.44969666005606
25.489080473648936,51.44969179044896
25.489088306822723,51.44968692166868
25.489096140455878,51.449682053795584
25.489103974588975,51.44967718691005
25.48911180926243,51.44967232109213
25.48911964450567,51.44966745640024
25.489127480330435,51.44966259285797
25.489135316746857,51.44965773048573
25.489143153765067,51.44965286930396
25.489150991394908,51.44964800933251
25.489158829643387,51.44964315058567
25.489166668515892,51.44963829307456
25.489174508017804,51.44963343681023
25.489182348154483,51.44962858180378
25.489190188926433,51.449623728056594
25.48919803032005,51.44961887554208
25.489205872319204,51.44961402422859
25.489213714907763,51.44960917408449
25.489221558070646,51.449604325080266
25.48922940181676,51.449599477234
25.489237246178742,51.44959463061094
25.489245091190238,51.44958978527833
25.489252936884895,51.449584941303435
25.489260783295293,51.44958009875141
25.489268630448198,51.449575257676116
25.48927647836841,51.44957041812758
25.489284327080743,51.44956558015582
25.489292176609926,51.449560743810736
25.489300026975148,51.449555909131256
25.489307878186047,51.449551076137396
25.489315730251313,51.449546244847326
25.48932358317963,51.44954141527919
25.489331436977853,51.44953658744748
25.48933929163307,51.44953176132715
25.489347147120363,51.449526936869134
25.489355003414655,51.44952211402404
25.48936286049086,51.44951729274248
25.489370718328686,51.44951247298459
25.489378576922743,51.449507654740195
25.489386436270536,51.44950283800489
25.48939429636957,51.44949802277426
25.48940215721761,51.44949320904441
25.489410018818983,51.44948839682465
25.489417881184945,51.44948358613817
25.48942574432709,51.44947877700886
25.489433608257006,51.44947396946062
25.48944147298711,51.44946916351899
25.48944933853465,51.44946435921943
25.489457204918633,51.44945955660094
25.48946507215806,51.449454755702554
25.48947294027179,51.44944995656302
25.48948080926442,51.44944515919233
25.489488679114235,51.44944036354752
25.48949654979668,51.44943556957991
25.489504421287204,51.44943077724083
25.489512293562097,51.44942598648329
25.489520166607537,51.44942119728011
25.489528040416122,51.44941640961699
25.489535914980564,51.44941162347984
25.489543790293567,51.449406838854564
25.489551666345516,51.449402055722345
25.489559543119,51.44939727404852
25.489567420594973,51.44939249379511
25.489575298754396,51.44938771492411
25.489583177578723,51.44938293739854
25.48959105706373,51.449378161210426
25.489598937221366,51.4493733863845
25.48960681806443,51.44936861294723
25.48961469960573,51.44936384092509
25.489622581853176,51.44935907033461
25.489630464783687,51.449354301129446
25.4896383483621,51.4493495332387
25.48964623255322,51.44934476659144
25.489654117321923,51.44934000111683
25.489662002640973,51.449335236760035
25.489669888498742,51.44933047349774
25.489677774885436,51.449325711310316
25.489685661791246,51.449320950178155
25.48969354920617,51.449316190081205
25.489701437117525,51.449311430993944
25.489709325510784,51.44930667288701
25.489717214371368,51.44930191573099
25.489725103684705,51.44929715949645
25.489732993446182,51.44929240417425
25.48974088368715,51.449287649828584
25.4897487744471,51.449282896540204
25.489756665765512,51.44927814438986
25.489764557681326,51.44927339345719
25.489772450215355,51.44926864378497
25.489780343366583,51.449263895371566
25.489788237132682,51.44925914821271
25.489796131511344,51.44925440230413
25.489804026500295,51.44924965764164
25.48981192209766,51.44924491422185
25.4898198183017,51.44924017204167
25.489827715110703,51.449235431098
25.48983561252287,51.449230691387626
25.4898435105244,51.44922595288269
25.489851409076028,51.44922121550317
25.489859308135266,51.449216479162395
25.489867207659604,51.449211743773674
25.489875107608682,51.4492070092547
25.489883007972526,51.44920227558529
25.489890908763766,51.44919754279145
25.48989880999557,51.449192810900286
25.489906711681105,51.44918807993891
25.48991461383173,51.44918334993079
25.48992251645177,51.44917862088522
25.489930419543832,51.44917389280803
25.489938323110515,51.449169165705044
25.4899462271541,51.449164439581416
25.489954131664508,51.4491597144165
25.489962036615722,51.44915499015635
25.489969941980675,51.44915026674483
25.48997784773229,51.4491455441258
25.489985753855557,51.44914082226818
25.48999366042534,51.449136101327845
25.490001567557098,51.44913138154504
25.490009475366467,51.44912666316043
25.490017383968198,51.4491219464128
25.490025293264843,51.44911723110111
25.4900332026749,51.44911251602082
25.49004111154967,51.44910779982815
25.490049019240466,51.44910308117931
25.4900569251993,51.44909835893919
25.490064830467116,51.44909363526479
25.49007273735129,51.44908891493714
25.490080648194407,51.449084202810184
25.490088565339036,51.44907950373783
25.490096490498242,51.44907482127237
25.490104422712818,51.44907015344052
25.490112360314583,51.44906549680305
25.49012030163535,51.4490608479207
25.49012824501878,51.44905620337844
25.490136189355518,51.44905156087919
25.490144134301183,51.44904691968937
25.49015207956839,51.44904227919191
25.49016002486976,51.44903763876971
25.49016796994181,51.44903299785716
25.490175914719288,51.44902835631557
25.490183859235028,51.44902371421746
25.49019180352255,51.44901907163685
25.4901997476153,51.44901442864757
25.49020769151662,51.44900978525916
25.490215635154094,51.44900514131926
25.490223578443597,51.449000496650484
